2025-11-17, 77.7800
2025-11-18, 77.3700
2025-11-19, 78.3900
2025-11-20, 75.4400
2025-11-21, 76.1000
2025-11-24, 76.2400
2025-11-25, 76.3200
2025-11-26, 76.0700
2025-11-28, 76.9400
2025-12-01, 76.0400
2025-12-02, 76.8700
2025-12-03, 77.7500
2025-12-04, 77.7600
2025-12-05, 77.9700
2025-12-08, 78.8600
2025-12-09, 79.5100
2025-12-10, 80.2500
2025-12-11, 79.2700
2025-12-12, 77.8000
2025-12-15, 78.2500
2025-12-16, 77.5500
2025-12-17, 76.0000
2025-12-18, 76.9500
2025-12-19, 78.4200
2025-12-22, 78.1100
2025-12-23, 78.0200
2025-12-24, 78.0200
2025-12-26, 78.1600
2025-12-29, 77.7900
2025-12-30, 77.4100
2025-12-31, 77.0300
2026-01-02, 76.0400
2026-01-05, 75.5800
2026-01-06, 75.2300
2026-01-07, 74.7200
2026-01-08, 73.9600
2026-01-09, 73.8800
2026-01-12, 74.0100
2026-01-13, 75.4700
2026-01-14, 74.4100
2026-01-15, 75.2500
2026-01-16, 75.1900
2026-01-20, 73.3500
2026-01-21, 73.6900
2026-01-22, 74.3300
2026-01-23, 74.5900
2026-01-26, 77.0100
2026-01-27, 78.6800
2026-01-28, 78.9600
2026-01-29, 78.4300
2026-01-30, 78.3200
2026-02-02, 80.6400
2026-02-03, 83.1100
2026-02-04, 81.1600
2026-02-05, 82.3600
2026-02-06, 84.8200
2026-02-09, 86.7800
2026-02-10, 86.2900
2026-02-11, 85.5400
2026-02-12, 75.0000
2026-02-13, 76.8500
2026-02-17, 76.8500
2026-02-18, 78.1800
2026-02-19, 78.5600
2026-02-20, 79.2000
2026-02-23, 77.7400
2026-02-24, 78.1400
2026-02-25, 79.1200
2026-02-26, 78.1000
2026-02-27, 79.4600
2026-03-02, 79.4200
2026-03-03, 78.9600
2026-03-04, 80.8700
2026-03-05, 80.0100
2026-03-06, 78.6400
2026-03-09, 76.2100
2026-03-10, 77.7000
2026-03-11, 78.1000
2026-03-12, 77.7400
2026-03-13, 78.3300
2026-03-16, 78.9000
2026-03-17, 79.2700
2026-03-18, 77.6000
2026-03-19, 78.5100
2026-03-20, 77.6500
2026-03-23, 78.8200
2026-03-24, 80.8600
2026-03-25, 81.8300
2026-03-26, 82.1600
2026-03-27, 79.9200
2026-03-30, 77.0400
2026-03-31, 77.5900
2026-04-01, 77.9300
2026-04-02, 79.0200
2026-04-06, 80.4350
2026-04-07, 80.6800
2026-04-08, 83.7000
2026-04-09, 83.1700
2026-04-10, 82.2200
2026-04-13, 82.3500
